Source,Target,Type_Source,Type_Target,Weight
Apulien,Brundisium,LOC,LOC,2
Apulien,Campagna,LOC,LOC,1
Apulien,Campanien,LOC,LOC,1
Apulien,Italiens,LOC,LOC,1
Apulien,Lucanien,LOC,LOC,1
Apulien,Roms,LOC,LOC,1
Aquae Sextiae,Benevent,LOC,LOC,1
Aquae Sextiae,Benevent Rhegion,LOC,LOC,1
Aquae Sextiae,Capua,LOC,LOC,1
Aquae Sextiae,Gaius Flaccus,LOC,PER,1
Aquae Sextiae,Italien,LOC,LOC,1
Aquae Sextiae,Massalia,LOC,PER,1
Aquae Sextiae,Narbo,LOC,LOC,1
Aquae Sextiae,Neapolis,LOC,LOC,1
Aquae Sextiae,Rom,LOC,LOC,1
Aquae Sextiae,Römern,LOC,LOC,1
Aquae Sextiae,Spanien,LOC,LOC,1
Aquileia,Alpen,LOC,LOC,1
Aquileia,Diesseitige,LOC,LOC,1
Aquileia,Gallien,LOC,LOC,1
Aquileia,Genf,LOC,LOC,1
Aquileia,Italien,LOC,LOC,1
Aquileia,Leman,LOC,LOC,1
Aquileia,Lucius Afranius,LOC,PER,1
Aquileia,Narbo,LOC,LOC,1
Aquileia,Rhone,LOC,LOC,1
Aquileia,Römer,LOC,LOC,1
Aquitaner,Bituriger-Vivisker,ORG,LOC,1
Aquitaner,Bordeaux,ORG,LOC,1
Aquitaner,Burdigala,ORG,LOC,1
Aquitanien,römischen Herrschaft,LOC,LOC,1
Araber,Afranius,LOC,PER,1
Araber,Artaxata,LOC,LOC,1
Araber,Berg Amanos,LOC,LOC,1
Araber,Euphratübergang,LOC,LOC,1
Araber,Lucullus,LOC,PER,1
Araber,Mesopotamien,LOC,LOC,1
Araber,Osrhoene,LOC,LOC,1
Araber,Plut,LOC,PER,1
Araber,Sextilius,LOC,PER,1
Araber,Tigranokerta,LOC,LOC,1
Araber,Tigrisufer,LOC,LOC,1
Araberfürst Abgaros,Edessa,LOC,LOC,1
Araberfürst Abgaros,Euphrat,LOC,LOC,1
Araberfürst Abgaros,Karrhä,LOC,LOC,1
Araberfürst Abgaros,Römer,LOC,LOC,1
Araberfürst Abgaros,Tigris,LOC,LOC,1
Arabern,Burebistas,LOC,PER,1
Arabern,Ferne,LOC,LOC,1
Arabern,Ismaels,LOC,PER,1
Arabern,Römer,LOC,LOC,1
Arabern,Syrien,LOC,LOC,1
Araberstammes,Alchaudonios,PER,PER,1
Araberstammes,Antiochia,PER,LOC,1
Araberstammes,Azizos,PER,PER,1
Araberstammes,Damaskos,PER,LOC,1
Araberstammes,Edessa,PER,LOC,1
Araberstammes,Emir der Araber von,PER,LOC,1
Araberstammes,Euphrat Sampsikeramos,PER,LOC,1
Araberstammes,Hemesa,PER,LOC,1
Araberstammes,Homs,PER,LOC,1
Araberstammes,Karrhä,PER,LOC,1
Araberstammes,Lucullus,PER,PER,1
Araberstammes,Mesopotamien,PER,LOC,1
Araberstammes,Tigranes,PER,PER,1
Arabien,Alpen,LOC,LOC,1
Arabien,Caesar,LOC,PER,1
Arabien,Catullus,LOC,PER,1
Arabien,Erdrand,LOC,LOC,1
Arabien,Malstein,LOC,PER,1
Arabien,Nil,LOC,LOC,1
Arabien,Parther,LOC,LOC,1
Arabien,Provinz Afrika,LOC,LOC,1
Arabien,Publius Sittius,LOC,PER,1
Arabien,Reich,LOC,LOC,1
Arabien,Reiches,LOC,LOC,1
Arabien,Republik,LOC,LOC,1
Arabien,Rhein,LOC,LOC,1
Arabien,"Saker

Oder",LOC,LOC,1
Arabien,Wilde Britanner,LOC,LOC,1
Arabischen Halbinsel,Euphrat,LOC,LOC,1
Arabischen Halbinsel,Ismaels,LOC,PER,1
Arabischen Halbinsel,Sahara,LOC,LOC,1
Arabischen Halbinsel,Tigris,LOC,LOC,1
Arabischen Halbinsel,syrischen Gebirgszug,LOC,LOC,1
Arabischen Meerbusens,Aila,LOC,LOC,1
Arabischen Meerbusens,Golf von Suez,LOC,LOC,1
Arabischen Meerbusens,Nabatäer,LOC,LOC,1
Arabischen Meerbusens,Petra,LOC,LOC,1
Arabischen Meerbusens,Sinaitischen Halbinsel,LOC,LOC,1
Arabischen Meerbusens,Wadi-Musa,LOC,LOC,1
Aragua,Armenien,LOC,LOC,1
Aragua,Iberien,LOC,LOC,1
Ararat,Armeniens,LOC,LOC,1
Ararat,Artaxata,LOC,LOC,1
Arausio,Forum Iulii,LOC,LOC,1
Arausio,Fréjus,LOC,LOC,1
Arausio,Gallien,LOC,LOC,1
Arausio,Orange,LOC,LOC,1
Arausio,Rhone,LOC,LOC,1
Arbela,Adiabene,LOC,LOC,1
Arbela,Ktesiphon,LOC,LOC,1
Archelaos,Amt Morimene,PER,LOC,1
Archelaos,Diokles,PER,PER,1
Archelaos,Luculls,PER,PER,1
Archelaos,Phönix,PER,ORG,1
Archelaos,Pompeius,PER,PER,1
Archelaos,Römern,PER,LOC,1
Archelaos,Sohn,PER,PER,1
Archelaos,Venasischen Zeus,PER,ORG,1
Ardennen,Flanderns,LOC,LOC,1
Ardennen,Lothringens,LOC,LOC,1
Ardennen,Nordsee,LOC,LOC,2
Ardennen,Rheine,LOC,LOC,1
Ardêche,Dep,LOC,LOC,1
Ardêche,Manius Fonteius,LOC,PER,1
Ardêche,Massalioten,LOC,LOC,1
Ardêche,Provinz,LOC,LOC,1
Ardêche,Vocontier,LOC,LOC,1
Arelate,Arausio,LOC,LOC,1
Arelate,Arles,LOC,LOC,1
Arelate,Forum Iulii,LOC,LOC,1
Arelate,Fréjus,LOC,LOC,1
Arelate,Gallien,LOC,LOC,1
Arelate,Orange,LOC,LOC,1
Arelate,Rhone,LOC,LOC,1
Aretas,Aristobulos,PER,PER,2
Aretas,Damaskos,PER,LOC,1
Aretas,Damaskos,PER,PER,1
Aretas,Jannäos,PER,PER,1
Aretas,Jerusalem,PER,LOC,1
Aretas,Nabatäerland,PER,ORG,1
Aretas,Pharisäer,PER,ORG,1
Aretas,Pompeius,PER,PER,1
Aretas,Römer,PER,LOC,2
Aricia,Massalia,PER,PER,1
Ariminum,Antonius,LOC,PER,1
Ariminum,Apennin,LOC,LOC,1
Ariobarzanes,Glabrio,PER,PER,1
Ariobarzanes,Lucullus,PER,PER,1
Ariobarzanes,Quintus Marcius,PER,PER,1
Ariobarzanes von Kappadokien,Bosporus,PER,LOC,1
Ariobarzanes von Kappadokien,Lucullus,PER,PER,1
Ariovists,Caesar,PER,PER,1
Ariovists,Caesars,PER,PER,1
Ariovists,Cicero ad Att,PER,PER,1
Ariovists,Gallien,LOC,LOC,1
Ariovists,Gallien,PER,LOC,1
Ariovists,Galliens,PER,LOC,1
Ariovists,Jura,LOC,LOC,1
Aristarchos,Abgaros,PER,LOC,1
Aristarchos,Alchaudonios,PER,PER,1
Aristarchos,Bostra,PER,LOC,1
Aristarchos,Chalkis,PER,LOC,1
Aristarchos,Damaskos,PER,PER,1
Aristarchos,Euphrat,PER,LOC,1
Aristarchos,Hemesa,PER,LOC,1
Aristarchos,Kilikien,PER,LOC,1
Aristarchos,Libanos,PER,LOC,1
Aristarchos,Nabatäerkönig Aretas,PER,PER,1
Aristarchos,Osrhoene,PER,LOC,1
Aristarchos,Parther,PER,LOC,1
Aristarchos,Ptolemäos Mennäos,PER,PER,1
Aristarchos,Römer,PER,LOC,1
Aristarchos,Sampsikeramos,PER,PER,1
Aristarchos,Sohn,PER,PER,1
Aristarchos,Tarkondimotos,PER,LOC,1
Aristarchos,kolchischen Gebiet,PER,LOC,1
Aristobulos,Aretas,PER,PER,1
Aristobulos,Aulus Gabinius,PER,PER,1
Aristobulos,Jannäos,PER,PER,1
Aristobulos,Pompeius,PER,PER,1
Aristobulos,Rom,PER,LOC,1
Aristobulos,Römer,PER,LOC,1
Aristobulos,Sohn Alexandros,PER,PER,1
Aristobulos,nationale Partei,PER,ORG,1
Aristodemos von Nysa,Homeros,PER,PER,1
Aristodemos von Nysa,Römer,PER,LOC,1
Aristonikos,Bithynien,PER,LOC,1
Aristonikos,Paphlagonien,PER,LOC,1
Aristophanes,Demosthenes,PER,PER,1
Arles,Arausio,LOC,LOC,1
Arles,Forum Iulii,LOC,LOC,1
Arles,Fréjus,LOC,LOC,1
Arles,Gallien,LOC,LOC,1
Arles,Orange,LOC,LOC,1
Arles,Rhone,LOC,LOC,1
Armee,Armeniens,ORG,LOC,1
Armee,Caesars,ORG,PER,8
Armee,Crassus,ORG,PER,1
Armee,Dyrrhachion,ORG,LOC,2
Armee,Egnatischen Chaussee,ORG,LOC,1
Armee,Euphrat,ORG,LOC,1
Armee,Gnaeus Domitius Calvinus,ORG,PER,1
Armee,Griechenland,ORG,LOC,1
Armee,Hannibals,ORG,PER,1
Armee,Italien,ORG,LOC,2
Armee,Jen-und Diesseitigen Galliens,ORG,LOC,1
Armee,Lucullus,ORG,PER,2
Armee,Makedonien,ORG,LOC,1
Armee,Marcus Cato,ORG,PER,1
Armee,Pantikapäon,ORG,LOC,1
Armee,Pompeius,ORG,PER,2
Armee,Pontischen Reiches,ORG,LOC,1
Armee,Provinz,ORG,LOC,1
Armee,Scipio,ORG,PER,1
Armee,Spanien,ORG,LOC,2
Armee,Stadtbewohnerschaft,ORG,ORG,1
Armee,Straße von Thessalonike,ORG,LOC,1
Armee,Thessalien,ORG,LOC,1
Armee,Ätolien,ORG,LOC,1
Armenien,Abgaros von Osrhoene,LOC,PER,1
Armenien,Aderbidjan,LOC,PER,1
Armenien,Andromachos,LOC,PER,1
Armenien,Araber,LOC,LOC,1
Armenien,Armeniern,LOC,LOC,1
Armenien,Artavasdes,ORG,PER,1
Armenien,Babylon,LOC,LOC,1
Armenien,Crassus,LOC,PER,1
Armenien,Crassus,ORG,PER,1
Armenien,Deiotarus,LOC,LOC,1
Armenien,Ernst,LOC,PER,1
Armenien,Euphratübergang,LOC,LOC,1
Armenien,Heeres,LOC,ORG,1
Armenien,Iberien,LOC,LOC,1
Armenien,Iran,LOC,LOC,1
Armenien,Kappadokien,LOC,LOC,2
Armenien,Karrhä,LOC,LOC,2
Armenien,Kleinasien,LOC,LOC,1
Armenien,Korduene,LOC,LOC,2
Armenien,Kurdistan,LOC,LOC,2
Armenien,Königreich Kleinarmenien,LOC,LOC,1
Armenien,Lehnkönigreiche,LOC,LOC,1
Armenien,Lucius Lucullus,LOC,PER,1
Armenien,Lucullus,LOC,PER,1
Armenien,Marcus Cicero,LOC,PER,1
Armenien,Mauretanien,LOC,LOC,1
Armenien,Mesopotamien,LOC,LOC,4
Armenien,Mesopotamiens,LOC,LOC,1
Armenien,Mittelmeer,LOC,LOC,1
Armenien,Mosul,LOC,LOC,1
Armenien,Ninive,LOC,LOC,1
Armenien,Nisibis,LOC,LOC,1
Armenien,Oruros,LOC,PER,1
Armenien,Osrhoene,LOC,LOC,1
Armenien,Parthern,LOC,LOC,1
Armenien,Parthien,LOC,LOC,1
Armenien,Phraates,LOC,PER,1
Armenien,Provinz Asia,LOC,LOC,1
Armenien,Quintus Scaevola,LOC,PER,1
Armenien,Reich,LOC,ORG,1
Armenien,Rom,LOC,LOC,1
Armenien,Römer,LOC,LOC,2
Armenien,Römern,LOC,LOC,1
Armenien,Sohn Artavasdes,LOC,PER,1
Armenien,Sultanismus,LOC,LOC,1
Armenien,Syrien,LOC,LOC,1
Armenien,Tigranes,LOC,PER,1
Armenien,Tigris,LOC,LOC,2
Armenien,Titus Atticus,LOC,PER,1
Armenien,Veziers,LOC,ORG,1
Armenien,ebenwie Sulla,LOC,PER,1
Armenien,römischen Herrschaft,LOC,LOC,1
Armeniens,Armenien,LOC,LOC,1
Armeniens,Artaxata,LOC,LOC,2
Armeniens,Babylon,LOC,LOC,1
Armeniens,Mesopotamiens,LOC,LOC,1
Armeniens,Ninive,LOC,LOC,1
Armeniens,Nisibis,LOC,LOC,1
Armeniens,Parthischen Reich,LOC,LOC,1
Armeniens,Sultanismus,LOC,LOC,1
Armeniens,Tigranokerta,LOC,LOC,1
Armenier,Antiochia,LOC,LOC,2
Armenier,Armenien,LOC,LOC,1
Armenier,Euphrat,LOC,LOC,1
Armenier,Juba,LOC,PER,1
Armenier,Kappadokien,LOC,LOC,1
Armenier,Käsareia,LOC,LOC,1
Armenier,Lucullus,LOC,PER,1
Armenier,Mazaka,LOC,LOC,1
Armenier,Megabates,LOC,PER,1
Armenier,Parther,LOC,LOC,1
Armenier,Rom,LOC,LOC,2
Armenier,Roms,LOC,LOC,1
Armenier,Römer,LOC,LOC,1
Armenier,Sulla,LOC,PER,1
Armenier,Syrien,LOC,LOC,1
Armenier,Taxiles,LOC,LOC,1
Armenier,Tigranokerta,LOC,PER,2
Armeniern,Adiabene,LOC,LOC,1
Armeniern,Arabern,LOC,LOC,1
Armeniern,Bosporanern,LOC,LOC,1
Armeniern,Iberern,LOC,LOC,1
Armeniern,Korduene,LOC,LOC,1
Armeniern,Mesopotamien,LOC,LOC,2
Armeniern,Nabatäern,LOC,LOC,1
Armeniern,Nisibis,LOC,LOC,1
Armeniern,Parthischen Staate,LOC,LOC,1
Armeniern,Römer,LOC,LOC,1
Armeniern,Römern,LOC,LOC,1
Armeniern,Syrien,LOC,LOC,1
Armeniern,Syriens,LOC,LOC,1
Armenische Staat,Euphrat,LOC,LOC,1
Armenische Staat,Lucullus,LOC,PER,1
Armenische Staat,Mithradats,LOC,PER,1
Armenische Staat,Parther,LOC,LOC,1
Armenische Staat,Pompeius,LOC,PER,1
Arnus,Luca,LOC,PER,1
Arnus,Ravenna,LOC,LOC,1
Arnus,Rubico,LOC,LOC,1
Arras,Bund,LOC,LOC,1
Arras,Caesar,LOC,PER,1
Arras,Gallien,LOC,LOC,1
Arras,Hennegau,LOC,LOC,1
Arras,Namur,LOC,LOC,1
Arras,Sambre,LOC,LOC,1
Arras,Suessionen und Bellovakern,LOC,LOC,1
Arras,herumschlug,LOC,PER,1
Arretium,Adriatischen Meeres,LOC,LOC,1
Arretium,Ancona,LOC,LOC,1
Arretium,Apulien,LOC,LOC,1
Arretium,Caesar,LOC,PER,1
Arretium,Fanum,LOC,LOC,1
Arretium,Furlopaß,LOC,LOC,1
Arretium,Luceria,LOC,ORG,1
Arretium,Popillisch-Flaminische,LOC,LOC,1
Arretium,Ravenna,LOC,LOC,1
Arretium,Rom,LOC,LOC,1
Arrius,Gaius Cassius,PER,PER,1
Arrius,Gallien,PER,LOC,1
Arrius,Gnaeus Manlius,PER,PER,1
Arrius,Mutina,PER,PER,1
Arsanias,Ararat,PER,LOC,1
Arsanias,Armeniens,PER,LOC,1
Arsanias,Artaxata,PER,LOC,1
Arsanias,Murad Tschai,PER,PER,1
Arsenals,Caesars,LOC,PER,1
Arsenals,Kleinasien,LOC,LOC,1
Arsinoe,Caesar,PER,PER,1
Arsinoe,Caesars,PER,LOC,1
Arsinoe,Ganymedes,PER,PER,1
Arsinoe,Italien,PER,LOC,1
Arsinoe,Kilikien,PER,LOC,1
Arsinoe,Kypros,PER,PER,1
Arsinoe,Marea,PER,LOC,1
Arsinoe,Ptolemäos,PER,PER,1
Arsinoe,Ägypten,PER,LOC,1
Artavasdes,Armenien,PER,LOC,1
Artavasdes,Crassus,PER,PER,2
Artavasdes,Plut,PER,PER,1
Artavasdes,Veziers,PER,ORG,1
Artaxata,Eriwan,LOC,LOC,1
Artaxata,Phraates,LOC,PER,1
Artaxata,Sohn,LOC,PER,1
Artaxata,Stadt,LOC,LOC,1
Artaxata,Tigranes,LOC,PER,1
Artaxata,Tigrisufer,LOC,LOC,1
Artois,Brabant,LOC,LOC,1
Artois,Flandern,LOC,LOC,1
Artois,Rhein,LOC,LOC,1
Artois,Schelde,LOC,LOC,1
Artokes,Peloros Halt,PER,LOC,1
Artokes,Römern,PER,LOC,1
Arverner,Allobrogen,LOC,LOC,1
Arverner,Caesars,LOC,PER,1
Arverner,Gallien,LOC,LOC,1
Arverner,Galliens,PER,LOC,1
Arverner,Gergovia,LOC,LOC,1
Arverner,Kelten,LOC,LOC,1
Arverner,Keltenvolk,LOC,LOC,1
Arverner,Legionare,LOC,LOC,1
Arverner,Rom,LOC,LOC,2
Asconius,Febr,PER,LOC,1
Asia,Afrika,LOC,LOC,2
Asia,Belgiens,LOC,LOC,1
Asia,Bithynien,LOC,LOC,2
Asia,Illyricums,LOC,LOC,1
Asia,Kilikien,LOC,LOC,2
Asia,Kreta,LOC,LOC,1
Asia,Kypros,LOC,LOC,1
Asia,Kyrene,LOC,LOC,1
Asia,Lugdunensischen Galliens,LOC,LOC,1
Asia,Makedonien,LOC,LOC,1
Asia,Pontus,LOC,LOC,1
Asia,Rom,LOC,LOC,1
Asia,Sicilien,LOC,LOC,1
Asia,Spanien,ORG,LOC,1
Asia,Syrien,LOC,LOC,1
Asia,Varros Zeit,LOC,LOC,1
Asia,Ägypten,LOC,LOC,1
Asien,Alexanders,LOC,PER,1
Asien,Amerika,LOC,LOC,1
Asien,Anmarsche Luculls,LOC,LOC,1
Asien,Asia,LOC,LOC,1
Asien,Asiens,LOC,LOC,1
Asien,Australien,LOC,LOC,1
Asien,Bagdad,LOC,LOC,1
Asien,Barba,LOC,PER,1
Asien,Bithynien,LOC,LOC,1
Asien,Brandstoff,LOC,PER,1
Asien,Bürgerschaft,LOC,LOC,1
Asien,Caesar,LOC,PER,2
Asien,Catilina,LOC,PER,2
Asien,Cotta,LOC,PER,1
Asien,Decimus Iunius Brutus,LOC,PER,1
Asien,Ephesos,LOC,LOC,1
Asien,Gaius Gracchus,LOC,PER,1
Asien,Gaius Valerius Triarius,LOC,PER,1
Asien,Gaza,LOC,LOC,1
Asien,Gnaeus Dolabella,LOC,PER,1
Asien,Goldkranz,LOC,PER,1
Asien,Italien,LOC,LOC,4
Asien,Kilikien,LOC,LOC,4
Asien,Kleinasien,LOC,LOC,1
Asien,Komana Archelaos,LOC,PER,1
Asien,Kräften,LOC,LOC,1
Asien,Kyros,LOC,PER,1
Asien,Lucius Fannius,LOC,PER,1
Asien,Lucius Lucullus,LOC,PER,1
Asien,Lucius Magius,LOC,PER,1
Asien,Luculls Voconius,LOC,PER,1
Asien,Lucullus,LOC,PER,2
Asien,Mamercus Aemilius Lepidus Livianus,LOC,PER,1
Asien,Mithradates,LOC,PER,1
Asien,Murena,LOC,PER,1
Asien,Mytilene,LOC,LOC,1
Asien,Pamphylien,LOC,LOC,1
Asien,Parthischen Reiche,LOC,LOC,1
Asien,Phanagoria,LOC,LOC,1
Asien,Pompeius,LOC,PER,2
Asien,Pontische Reich,LOC,LOC,1
Asien,Pontischen Herakleia,LOC,LOC,1
Asien,Provinz Asia,LOC,LOC,1
Asien,Quintus Hortensius,LOC,PER,1
Asien,Roms,LOC,LOC,1
Asien,Römer,LOC,LOC,2
Asien,Römern,LOC,LOC,1
Asien,Schwarzen Meer,LOC,LOC,1
Asien,Senat,LOC,ORG,1
Asien,Sertorius,LOC,PER,1
Asien,Stadt Seleukeia,LOC,LOC,1
Asien,Sulla,LOC,PER,2
Asien,Sullanische Kriegssteuer,LOC,LOC,1
Asien,Tigranes,LOC,PER,1
Asien,Zöllner,LOC,LOC,1
Asien,persische Seleukeia,LOC,LOC,1
Asiens,Antiochia,LOC,LOC,1
Asiens,Asien,LOC,LOC,1
Asiens,Fimbrias,LOC,PER,1
Asiens,Frevel,LOC,PER,1
Asiens,Gaius Gracchus,LOC,PER,1
Asiens,Kappadokien,LOC,LOC,1
Asiens,Lucius Lucullus,LOC,PER,1
Asiens,Lucullus,LOC,PER,1
Asiens,Mithradates,LOC,LOC,1
Asiens,Phraates,LOC,PER,1
Asiens,Pompeius,LOC,PER,1
Asiens,Roms,LOC,LOC,1
Asiens,Sertorius' Heeren,LOC,PER,1
Asiens,Stadt,LOC,LOC,1
Asiens,Tigranes,LOC,PER,1
Asklepiades,Alexandros von Milet,PER,PER,1
Asklepiades,Bithynien,PER,LOC,1
Asklepiades,Mithradates,PER,PER,1
Asklepiades,Nikäa,PER,LOC,1
Asklepiades,Parthenios,PER,PER,1
Asklepiades,Poseidonios von Apameia,PER,PER,1
Asklepiades,Rhodus,PER,LOC,1
Asklepiades,Syrien,PER,LOC,1
Asklepiades,i.J.,PER,PER,1
Asparagion,Apsos,LOC,LOC,1
Asparagion,Dyrrhachion,LOC,LOC,1
Asparagion,Genusas,LOC,LOC,1
Asparagion,Uschkomobin,LOC,LOC,1
Assyrien,Erde,LOC,LOC,1
Assyrien,Kappadokien,LOC,LOC,1
Assyrien,Kilikien,LOC,LOC,1
Atellane,Cicero,PER,PER,1
Athen,Advokatenreden,LOC,PER,1
Athen,Arverner,LOC,LOC,1
Athen,Chios,LOC,LOC,1
Athen,Hellas,LOC,PER,1
Athen,Keltenvolk,LOC,LOC,1
Athen,Kerkyra,LOC,LOC,1
Athen,Kleinasien,LOC,LOC,1
Athen,Kyzikos,LOC,LOC,1
Athen,Pergamon,LOC,LOC,1
Athen,Rhodos,LOC,LOC,1
Athen,Rom,LOC,LOC,1
Athen,Samos,LOC,LOC,1
Athen,Syrakus,LOC,LOC,1
Athener,Allobrogen,LOC,LOC,1
Athener,Alpen,LOC,LOC,1
Athener,Arverner,LOC,LOC,1
Athener,Gallien,LOC,LOC,1
Athener,Kelten,LOC,LOC,1
Athener,Persien,LOC,LOC,1
Athener,Römer,LOC,LOC,1
Athenodoros,Delos,PER,LOC,1
Athens,Arverner,LOC,LOC,1
Athens,Athen,LOC,LOC,1
Athens,Keltenvolk,LOC,LOC,1
Athens,Sparta,LOC,ORG,1
Atlantischen Ocean,Augustus,LOC,PER,1
Atlantischen Ocean,Franken,LOC,LOC,1
Atlantischen Ocean,Gallien,LOC,LOC,1
Atlantischen Ocean,Kelten,LOC,LOC,1
Atlantischen Ocean,Keltenlandes,LOC,LOC,1
Atlantischen Ocean,Mylae,LOC,LOC,1
Atlantischen Ocean,Rheinlinie,LOC,LOC,1
Atlantischen Ocean,Römer,LOC,LOC,2
Atlantischen Ocean,ebendas,LOC,LOC,1
Atlantischen Ocean,ebenwie,LOC,LOC,1
Atlantischen Oceans,Lusitaner,LOC,LOC,1
Atlantischen Oceans,Rom,LOC,LOC,1
Attaleia,Burg Olympos,LOC,LOC,1
Attaleia,Pamphylien,LOC,LOC,1
Attalos,Abgaros,PER,LOC,1
Attalos,Alchaudonios,PER,PER,1
Attalos,Aristarchos,PER,PER,1
Attalos,Bostra,PER,LOC,1
Attalos,Chalkis,PER,LOC,1
Attalos,Damaskos,PER,PER,1
Attalos,Euphrat,PER,LOC,1
Attalos,Hemesa,PER,LOC,1
Attalos,Kilikien,PER,LOC,1
Attalos,Libanos,PER,LOC,1
Attalos,Nabatäerkönig Aretas,PER,PER,1
Attalos,Osrhoene,PER,LOC,1
Attalos,Parther,PER,LOC,1
Attalos,Ptolemäos Mennäos,PER,PER,1
Attalos,Römer,PER,LOC,1
Attalos,Sampsikeramos,PER,PER,1
Attalos,Sohn,PER,PER,1
Attalos,Tarkondimotos,PER,LOC,1
Attalos,kolchischen Gebiet,PER,LOC,1
Attalos Philadelphos von Pergamon,Bithynien,PER,LOC,1
Attalos Philadelphos von Pergamon,Nikomedes III.,PER,PER,1
Atticus,Epirus,PER,LOC,1
Attika,Karien,LOC,LOC,1
Attika,Phrygien,LOC,LOC,1
Attiker,Demosthenes,LOC,PER,1
Attiker,Lysias,LOC,PER,1
Attiker,Rom,LOC,LOC,1
Aude,Aemilius Macer,LOC,PER,1
Auflaufs,Cato,LOC,PER,1
Auflaufs,Spektakeln,LOC,PER,1
Augustus,Italien,PER,LOC,1
Augustus,Prinzipats,PER,ORG,1
Augustus,Rom,PER,LOC,1
Augustus,Sohnes,PER,PER,1
Aulus Caecina,Italien,PER,LOC,1
Aulus Caecina,arbiträr,PER,PER,1
Aulus Gabinius,Caesars,PER,PER,1
Aulus Gabinius,Lucius Piso,PER,PER,1
Aulus Gabinius,Marcus Cicero,PER,PER,1
Aulus Gabinius,Mesopotamien,PER,LOC,1
Aulus Gabinius,Optimatenwirtschaft,PER,LOC,1
Aulus Gabinius,Pompeius,PER,PER,1
Aulus Gabinius,Rom,PER,LOC,1
Aulus Gabinius,Syrien,PER,LOC,1
Aulus Gabinius,Tigris,PER,LOC,1
Aulus Hirtius,Gaius Matius,PER,PER,1
Aurelia,Julia,PER,PER,1
Aurelius,Alpen,PER,LOC,1
Aurelius,Arabien,PER,LOC,1
Aurelius,Caesar,PER,PER,1
Aurelius,Catulls,PER,PER,1
Aurelius,Catullus,PER,PER,1
Aurelius,Erdrand,PER,LOC,1
Aurelius,Hallend,PER,LOC,1
Aurelius,Hyrkanien,PER,LOC,1
Aurelius,Indiens,PER,LOC,1
Aurelius,Malstein,PER,PER,1
Aurelius,Nil,PER,LOC,1
Aurelius,Ostmeers,PER,LOC,1
Aurelius,Parther,PER,LOC,1
Aurelius,Rhein,PER,LOC,1
Aurelius,"Saker

Oder",PER,LOC,1
Aurelius,Wilde Britanner,PER,LOC,1
Aushebungen,Abschiedserteilung,LOC,ORG,1
Aushebungen,Alpen,PER,LOC,1
Aushebungen,Italiens,LOC,LOC,1
Aushebungen,J. 702,LOC,LOC,1
Aushebungen,Marcus Pomponius,LOC,PER,1
Aushebungen,Norditalien,PER,LOC,1
Aushebungen,Pompeius,LOC,PER,3
Aushebungen,Provinz Narbo,LOC,LOC,1
Aushebungen,Rom,LOC,LOC,1
Aushebungen,Rom,PER,LOC,1
Aushebungen,albensischen,LOC,LOC,1
Aushebungen,marsischen,LOC,LOC,1
Ausnahmegesetz,Caesar,PER,PER,1
Ausnahmegesetz,Volksschluß,PER,ORG,1
Ausnahmemaßregeln,Cato,PER,PER,1
Ausnahmemaßregeln,Cicero,PER,PER,1
Ausnahmemaßregeln,Republik,PER,LOC,1
Autun,Caesar,LOC,PER,1
Autun,Gergovia,LOC,ORG,1
Autun,Häduer,LOC,LOC,1
Autun,Vercingetorix,LOC,PER,1
Auvergne,Balkan,LOC,LOC,1
Auvergne,Räuberaufstand,LOC,ORG,1
Auximum,Caesar,LOC,PER,1
Auximum,Municipalität,LOC,ORG,1
Auximum,Publius Attius Varus,LOC,PER,1
Auximum,Stadt,LOC,LOC,1
Auximum,Varus,LOC,PER,1
Avaricum,Caesar,LOC,PER,1
Avaricum,Caesars,PER,PER,1
Avaricum,Gergovia,LOC,LOC,1
Avaricum,Gergovia,PER,LOC,1
Avaricum,Kelten,PER,LOC,1
Avaricum,Stadt,PER,LOC,1
Aventinus,Tiberinus,PER,PER,1
Avlona,Kerkyra,LOC,LOC,1
Azizos,Alchaudonios,PER,PER,1
Azizos,Bürgerschaft,PER,LOC,1
Azizos,Lucullus,PER,PER,1
Baalbek,Apameia,LOC,LOC,1
Baalbek,Beirut,LOC,LOC,1
Baalbek,Byblos,LOC,LOC,1
Baalbek,Chalkis,LOC,LOC,1
Baalbek,Dionysios,LOC,PER,1
Baalbek,Lysias,LOC,LOC,1
Baalbek,Orontes,LOC,LOC,1
Baalbek,Seestädte Tripolis,LOC,LOC,1
Baalbek,Tarablus,LOC,LOC,1
Babylon,Adiabene,LOC,LOC,1
Babylon,Aila,LOC,LOC,1
Babylon,Arabischen Meerbusens,LOC,LOC,1
Babylon,Assyrien,LOC,LOC,1
Babylon,Erde,LOC,LOC,1
Babylon,Golf von Suez,LOC,LOC,1
Babylon,Kappadokien,LOC,LOC,1
Babylon,Kilikien,LOC,LOC,1
Babylon,Korduene,LOC,LOC,1
Babylon,Nabatäer,LOC,LOC,1
Babylon,Petra,LOC,LOC,1
Babylon,Reiches,LOC,LOC,1
Babylon,Sinaitischen Halbinsel,LOC,LOC,1
Babylon,Sultanismus,LOC,LOC,1
Babylon,Wadi-Musa,LOC,LOC,1
Bacchanal,Sertorius,LOC,PER,1
Baeterrae,Arausio,LOC,LOC,1
Baeterrae,Arelate,LOC,LOC,1
Baeterrae,Arles,LOC,LOC,1
