LeftContext										Keyword	RightContext									
war	es	doch	noch	im	frischen	Andenken	welcher	Männer	Blut	Pompeius	vergossen	wie	Crassus	zu	seinem	ungeheuren	Vermögen	den	Grund	gelegt
eine	ebenso	rasche	wie	gewaltsame	Lösung	vorzubereiten	Die	Heere	des	Pompeius	und	Crassus	lagerten	immer	noch	vor	den	Toren	der	Stadt
Demokraten	in	dieselben	Fesseln	schlagen	Dieser	eine	aber	konnte	nur	Pompeius	sein	Von	Anfang	an	hatte	Crassus	in	der	Koalition	eine
antragen	müssen	und	verdankte	selbst	seine	Wahl	zum	Konsulat	hauptsächlich	Pompeius	stolzer	Verwendung	Weitaus	der	stärkere	war	Pompeius	offenbar	der	Herr
zum	Konsulat	hauptsächlich	Pompeius	stolzer	Verwendung	Weitaus	der	stärkere	war	Pompeius	offenbar	der	Herr	der	Situation	wenn	er	zugriff	so	schien
es	vor	den	Toren	der	Hauptstadt	zwischen	den	Heeren	des	Pompeius	und	Crassus	zur	Schlacht	kommen	Allein	diese	Katastrophe	wandten	die
Partei	lag	ebenwie	dem	Senat	und	Crassus	alles	daran	daß	Pompeius	nicht	die	Diktatur	ergriff	aber	mit	richtigerer	Einsicht	in	ihre
des	mächtigen	Gegners	versuchten	ihre	Führer	den	Weg	der	Güte	Pompeius	fehlte	keine	Bedingung	um	nach	der	Krone	zu	greifen	als
stellte	er	hat	sie	nicht	bestanden	Der	Vorwand	unter	dem	Pompeius	die	Entlassung	der	Armee	verweigerte	war	daß	er	Crassus	mißtraue
Dinge	hatten	durch	Crassus	rechtzeitige	Nachgiebigkeit	sich	so	gestaltet	daß	Pompeius	nur	die	Wahl	blieb	entweder	geradezu	als	Tyrann	von	Rom
seiner	Würde	und	Crassus	folgte	darin	seinem	Beispiel	So	zog	Pompeius	als	er	nach	Entlassung	seiner	Soldaten	am	letzten	Tage	des
Gracchus	war	diese	ein	Körper	ohne	Haupt	und	daß	weder	Pompeius	noch	Crassus	auf	die	Dauer	dieses	Haupt	sein	konnten	war
die	Verkettung	der	Dinge	die	Entscheidung	in	die	Hände	des	Pompeius	Seit	mehr	als	zwei	Jahren	lebte	der	gefeierte	Feldherr	als
Oligarchie	die	in	der	politischen	Militärdiktatur	ihren	sicheren	Ruin	in	Pompeius	selbst	seit	der	Koalition	von	683	ihren	verhaßtesten	Feind	sah
wenige	Jahre	zuvor	durch	die	Entlassung	der	spanischen	Armee	und	Pompeius	Rücktritt	glücklich	vermiedene	Gefahr	kehrte	in	verstärktem	Maße	wieder	wenn
Rücktritt	glücklich	vermiedene	Gefahr	kehrte	in	verstärktem	Maße	wieder	wenn	Pompeius	jetzt	an	die	Spitze	der	Armeen	des	Ostens	trat	Diesmal
die	Spitze	der	Armeen	des	Ostens	trat	Diesmal	indes	griff	Pompeius	zu	oder	ließ	es	wenigstens	geschehen	daß	andere	für	ihn
und	Küsten	schlechterdings	keinem	andern	übertragen	konnte	als	einzig	dem	Pompeius	Aber	bedenklicher	noch	als	diese	prinzipielle	Negierung	der	Senatsherrschaft	war
ihre	durchgreifende	Energie	Indes	ist	es	doch	wohl	erklärlich	daß	Pompeius	diesmal	entschlossener	verfuhr	als	während	seines	Konsulats	Handelte	es	sich
Formen	der	bestehenden	Verfassung	vollzogen	werden	konnte	und	die	zunächst	Pompeius	dem	alten	Ziel	seiner	Wünsche	dem	Kommando	gegen	Mithradates	und
Zweckmäßigkeitsgründe	sprachen	für	die	Emancipation	der	Militärgewalt	von	dem	Senat	Pompeius	konnte	nicht	vergessen	haben	daß	ein	nach	ganz	gleichen	Grundsätzen
darauf	einging	Es	ist	ferner	in	hohem	Grade	wahrscheinlich	daß	Pompeius	diesmal	durch	seine	Umgebungen	die	über	sein	Zurückweichen	vor	zwei
Unterhändler	dreisten	Redner	und	tapfern	Soldaten	So	wenig	ernsthaft	auch	Pompeius	Beteuerungen	gemeint	waren	daß	er	den	Oberbefehl	in	dem	Seeräuberkriege
viel	wahr	daß	der	kecke	und	bewegliche	Klient	der	mit	Pompeius	und	dessen	engerem	Kreise	im	vertraulichen	Verkehr	stand	und	die
Fall	zu	hindern	vermocht	wohl	aber	durch	Opposition	dagegen	mit	Pompeius	offen	gebrochen	und	dadurch	ihn	genötigt	entweder	der	Oligarchie	sich
Es	blieb	den	Demokraten	nichts	übrig	als	ihre	Allianz	mit	Pompeius	wie	hohl	sie	immer	war	auch	diesmal	noch	festzuhalten	und
in	das	Regiment	überzugehen	das	weitere	aber	der	Zukunft	und	Pompeius	wohlbekannter	Charakterschwäche	zu	überlassen	So	unterstützten	denn	auch	ihre	Führer
versucht	habe	daß	der	Senat	dem	zweiten	Romulus	wie	man	Pompeius	nannte	das	Schicksal	des	ersten	16	zu	bereiten	gedenke	und
mit	allen	Klauseln	unverändert	zum	Gesetz	erhoben	sondern	auch	was	Pompeius	noch	im	einzelnen	nachträglich	begehrte	augenblicklich	und	vollständig	bewilligt	Mit
vollständig	bewilligt	Mit	hochgespannten	Hoffnungen	sah	man	die	beiden	Feldherren	Pompeius	und	Glabrio	nach	ihren	Bestimmungsorten	abgehen	Die	Kornpreise	waren	nach
unpatriotischen	wie	ungeschickten	Versuche	des	Konsuls	Piso	den	Anstalten	des	Pompeius	zu	Unterdrückung	der	Piraterie	im	Narbonensischen	Gallien	kleinliche	Hindernisse	in
Erbitterung	der	Bürgerschaft	gegen	die	Oligarchie	und	ihren	Enthusiasmus	für	Pompeius	einzig	dessen	persönliche	Dazwischenkunft	verhinderte	es	daß	die	Volksversammlung	nicht
ungestraft	in	Bithynien	und	Kappadokien	Durch	den	Piratenkrieg	war	auch	Pompeius	veranlaßt	worden	sich	mit	seinem	Heer	nach	Kleinasien	zu	begeben
Mithradatischen	und	den	Piratenkrieg	nicht	von	vornherein	beide	zugleich	an	Pompeius	sondern	den	ersteren	an	Glabrio	zu	übertragen	auf	keinen	Fall
Ausnahmestellung	des	schon	allzumächtigen	Feldherrn	steigern	und	verewigen	wollen	Auch	Pompeius	selbst	verhielt	nach	seiner	Gewohnheit	sich	leidend	und	vielleicht	wäre
daß	es	für	den	Senat	die	richtige	Politik	sei	sich	Pompeius	möglichst	zu	nähern	und	bei	dem	vorauszusehenden	Bruch	zwischen	ihm
derselbe	mit	einer	an	Einstimmigkeit	grenzenden	Majorität	zum	Gesetz	erhoben	Pompeius	erhielt	dadurch	zu	seiner	früheren	ausgedehnten	Machtfülle	noch	die	Verwaltung
Mächte	der	bürgerlichdemokratischen	Opposition	und	der	immer	übermächtiger	aufstrebenden	Militärgewalt	Pompeius	Ausnahmestellung	war	schon	nach	dem	Gabinischen	um	wie	viel	mehr
die	Angelegenheiten	Roms	standen	als	im	Anfang	des	J	687	Pompeius	zunächst	die	Führung	des	Krieges	gegen	die	Piraten	mit	beinahe
Piso	von	Rom	aus	die	Aushebungen	zu	hemmen	versuchte	welche	Pompeius	Legat	Marcus	Pomponius	kraft	des	Gabinischen	Gesetzes	in	der	Provinz
Menge	gegen	den	Konsul	in	den	gesetzlichen	Schranken	zu	halten	Pompeius	vorübergehend	wieder	in	Rom	erschien	Als	nach	vierzig	Tagen	im
westlichen	Becken	des	Mittelmeers	die	Schiffahrt	überall	freigemacht	war	ging	Pompeius	mit	seinen	sechzig	besten	Fahrzeugen	weiter	in	das	östliche	Meer
ernstlichen	Widerstand	zu	leisten	Mehr	noch	als	die	Furcht	öffnete	Pompeius	wohlberechnete	Milde	die	Tore	dieser	schwer	zugänglichen	Seeburgen	Seine	Vorgänger
an	der	Westgrenze	Kilikiens	auf	der	Höhe	von	Korakesion	Aber	Pompeius	wohlbemannte	und	mit	allem	Kriegszeug	wohlversehene	Schiffe	erfochten	hier	einen
Krieg	fortzusetzen	und	bequemte	sich	zur	Ergebung	Neunundvierzig	Tage	nachdem	Pompeius	in	der	östlichen	See	erschienen	war	Kilikien	unterworfen	und	der
Schiffe	und	Böte	darunter	90	eigentliche	Kriegsfahrzeuge	wurden	teils	von	Pompeius	genommen	teils	ihm	ausgeliefert	im	ganzen	sollen	an	1300	Piratenfahrzeuge
den	Piraten	weggeführter	zum	Teil	daheim	längst	totgeglaubter	Individuen	durch	Pompeius	ihre	Freiheit	wiedererlangten	Im	Sommer	687	drei	Monate	nach	dem
im	wesentlichen	bereits	bewirkte	Unterwerfung	der	Insel	zu	vollenden	als	Pompeius	in	den	östlichen	Gewässern	erschien	Eine	Kollision	lag	nahe	denn
Kollision	lag	nahe	denn	nach	dem	Gabinischen	Gesetz	erstreckte	sich	Pompeius	Kommando	konkurrierend	mit	dem	des	Metellus	auf	die	ganze	langgestreckte
aber	nirgends	über	zwanzig	deutsche	Meilen	breite	Insel	doch	war	Pompeius	so	rücksichtsvoll	sie	keinem	seiner	Unterbefehlshaber	zu	überweisen	Allein	die
hatten	ziehen	sehen	und	dagegen	die	milden	Bedingungen	vernahmen	welche	Pompeius	den	ihm	sich	ergebenden	Ortschaften	des	südlichen	Kleinasiens	zu	stellen
Kleinasiens	zu	stellen	pflegte	zogen	es	vor	ihre	Gesamtunterwerfung	an	Pompeius	einzugeben	der	sie	auch	in	Pamphylien	wo	er	eben	sich
nicht	allein	das	formelle	Recht	war	durchaus	auf	seiten	des	Pompeius	und	Metellus	im	offenbarsten	Unrecht	wenn	er	den	Vertrag	der
im	offenbarsten	Unrecht	wenn	er	den	Vertrag	der	Städte	mit	Pompeius	vollständig	ignorierend	dieselben	als	feindliche	zu	behandeln	fortfuhr	Vergeblich	protestierte
Truppen	gekommen	war	aus	Achaia	den	dort	stehenden	Unterfeldherrn	des	Pompeius	Lucius	Sisenna	herbei	Metellus	weder	um	Octavius	noch	um	Sisenna
darauf	wieder	friedlich	und	sogar	freundschaftlich	nebeneinander	im	Senate	saßen	Pompeius	stand	während	dieser	Vorgänge	in	Kilikien	für	das	nächste	Jahr
ihrem	Plan	lag	sei	es	was	auch	behauptet	wurde	daß	Pompeius	Landung	in	Kilikien	die	Könige	Mithradates	und	Tigranes	bewog	von
Mithradates	und	Tigranes	bewog	von	weiterem	Vorgehen	abzustehen	Rascher	als	Pompeius	selbst	es	gehofft	haben	mochte	verwirklichte	das	Manilische	Gesetz	seine
nach	eigenem	Gutdünken	Krieg	Frieden	und	Bündnis	zu	machen	auf	Pompeius	übertragen	Über	die	Aussicht	auf	so	reiche	Ehren	und	Spolien
Über	die	Aussicht	auf	so	reiche	Ehren	und	Spolien	vergaß	Pompeius	gern	die	Züchtigung	eines	übellaunigen	und	seine	sparsamen	Lorbeerblätter	neidisch
Herr	ward	so	hat	dieselbe	doch	nach	der	Expedition	des	Pompeius	unter	allen	Wechselfällen	und	politischen	Krisen	Roms	niemals	wieder	so
und	den	mit	Lucullus	hinsichtlich	der	Euphratgrenze	abgeschlossenen	Vertrag	mit	Pompeius	erneuerte	ja	sogar	darauf	einging	mit	den	Römern	gemeinschaftlich	gegen
Augenblick	gestört	wo	sie	desselben	am	dringendsten	bedurften	Zugleich	betrieb	Pompeius	die	Rüstungen	mit	Energie	Die	asiatischen	Bundes	und	Klientelgemeinden	wurden
Fahnen	zurückzutreten	und	durch	große	Versprechungen	und	den	Namen	des	Pompeius	ließ	ein	ansehnlicher	Teil	derselben	in	der	Tat	sich	bestimmen
bestimmen	dem	Rufe	zu	folgen	Die	gesamte	Streitmacht	die	unter	Pompeius	Befehlen	vereinigt	war	mochte	mit	Ausschluß	der	Hilfsvölker	sich	auf
40	50000	Mann	belaufen	17	Im	Frühjahr	688	begab	sich	Pompeius	nach	Galatien	um	den	Oberbefehl	über	die	Truppen	Luculls	zu
Amte	Ehrengeschenke	zu	machen	und	Ländereien	zu	verteilen	so	erklärte	Pompeius	alle	nach	seinem	Eintreffen	von	seinem	Amtsvorgänger	vollzogenen	Handlungen	für
einen	Versuch	Frieden	zu	erwirken	allein	von	unbedingter	Unterwerfung	die	Pompeius	forderte	wollte	er	nichts	hören	was	konnte	der	unglücklichste	Feldzug
Erschwerung	der	Verpflegung	nicht	geringe	Drangsale	bereitete	Ungeduldig	gab	endlich	Pompeius	es	auf	die	pontische	Armee	zu	begleiten	und	ging	den
wo	aus	er	mit	seinen	leichten	Truppen	das	Blachfeld	beherrschte	Pompeius	immer	noch	der	kilikischen	Legionen	entbehrend	und	ohne	sie	nicht
es	möglich	machten	nun	mit	Übermacht	die	Offensive	wiederaufzunehmen	ging	Pompeius	wieder	vor	umschloß	das	Lager	des	Königs	mit	einer	Postenkette
zur	Nachtzeit	in	möglichster	Stille	auf	gegen	Osten	Vorsichtig	folgte	Pompeius	durch	das	unbekannte	Land	schon	näherte	der	Marsch	sich	der
bereits	nicht	mehr	Während	der	ebenerzählten	Kämpfe	zwischen	Mithradates	und	Pompeius	war	der	Partherkönig	dem	Drängen	der	Römer	und	vor	allem
Flucht	die	alte	Grenze	Kleinasiens	den	Phasis	überschritten	hatte	stellte	Pompeius	vorläufig	seine	Verfolgung	ein	statt	aber	in	das	Quellgebiet	des
Zeichen	der	unbedingten	Unterwerfung	Diadem	und	Tiara	in	seine	Hände	Pompeius	hocherfreut	über	den	mühelosen	Sieg	hob	den	gedemütigten	König	der
war	es	von	selber	vorbei	In	einem	einzigen	Feldzuge	hatte	Pompeius	die	beiden	mächtigen	Könige	von	Pontus	und	Armenien	vollständig	unterworfen
drei	größere	Korps	unter	Quintus	Metellus	Celer	Lucius	Flaccus	und	Pompeius	selbst	auseinander	gelegte	Heer	Aber	Celer	den	der	Hauptangriff	traf
Aber	Celer	den	der	Hauptangriff	traf	hielt	tapfer	stand	und	Pompeius	selbst	verfolgte	nachdem	er	sich	des	gegen	ihn	geschickten	Haufens
Artokes	hielt	sich	ruhig	und	versprach	Frieden	und	Freundschaft	allein	Pompeius	davon	benachrichtigt	daß	er	insgeheim	rüste	um	die	Römer	bei
Kurbrücke	ab	und	wich	unterhandelnd	in	das	innere	Land	zurück	Pompeius	besetzte	die	Festungen	und	folgte	den	Iberern	auf	das	andere
die	der	Sieger	stellte	und	sandte	seine	Kinder	als	Geiseln	Pompeius	marschierte	jetzt	seinem	früher	entworfenen	Plane	gemäß	durch	den	Sarapanapaß
gehalten	und	ihn	im	Osten	in	unabsehbare	Unternehmungen	verwickelt	hätten	Pompeius	war	ein	zu	erfahrener	und	zu	bedächtiger	Offizier	um	im
jeden	Kauffahrer	der	die	Blockade	brechen	würde	Die	Landtruppen	führte	Pompeius	nicht	ohne	große	Beschwerden	durch	das	kolchische	und	armenische	Gebiet
war	das	Heer	der	Barbaren	in	die	Wälder	versprengt	die	Pompeius	zu	umstellen	und	anzuzünden	befahl	Die	Albaner	bequemten	sich	hierauf
Achäer	sogar	die	fernen	Bastarner	dem	langen	Verzeichnis	der	von	Pompeius	unterworfenen	Nationen	eingereiht	wurden	so	nahm	man	dabei	offenbar	es
Oberhoheit	Roms	anzuerkennen	und	als	Lehnfürst	Zins	zu	entrichten	Allein	Pompeius	weigerte	sich	dem	König	eine	Stellung	zu	gewähren	in	der
am	Fuße	der	Alpen	begegnet	ward	In	der	Tat	während	Pompeius	ohne	weiter	um	die	Drohungen	des	ohnmächtigen	Riesen	sich	zu
König	Pharnakes	als	Belegstück	seiner	Verdienste	und	seiner	Loyalität	an	Pompeius	sandte	ward	auf	dessen	Anordnung	beigesetzt	in	den	Königsgräbern	von
des	Großkönigs	selbst	fast	vergessen	über	Mithradates	Tod	und	bei	Pompeius	feierlichem	Einzug	zog	nichts	mehr	die	Blicke	der	Menge	auf
sondern	am	Anfang	sei	blieb	den	Besiegten	wie	den	Siegern	Pompeius	inzwischen	war	nachdem	er	im	Jahre	689	mit	den	Völkern
äußere	Unfälle	seit	langem	tatsächlich	entglitten	waren	Den	Weg	schlug	Pompeius	ein	Antiochos	der	Asiate	erhielt	auf	seine	Bitte	ihn	als
ihn	als	den	angestammten	Herrscher	Syriens	anzuerkennen	die	Antwort	daß	Pompeius	einem	Könige	der	sein	Reich	weder	zu	behaupten	noch	zu
während	der	Feldzüge	im	Pontischen	Reiche	und	am	Kaukasus	hatte	Pompeius	den	Angelegenheiten	Syriens	seine	Aufmerksamkeit	zugewandt	und	einzelne	Beauftragte	und
not	tat	eingreifen	lassen	Aulus	Gabinius	derselbe	der	als	Volkstribun	Pompeius	nach	dem	Osten	gesandt	hatte	war	schon	689	an	den
Metellus	besetzt	worden	Bald	nachher	traf	ein	anderer	Adjutant	des	Pompeius	Marcus	Scaurus	in	Judäa	ein	um	die	immer	neu	wieder
wieder	daselbst	ausbrechenden	Fehden	beizulegen	Auch	Lucius	Afrianus	der	während	Pompeius	Expedition	nach	dem	Kaukasus	das	Kommando	über	die	römischen	Truppen
zur	Botmäßigkeit	gebracht	Gegen	Ende	des	J	690	langte	dann	Pompeius	selbst	in	Syrien	an	19	und	verweilte	dort	bis	zum
meistenteils	widerstandslosen	Gehorsam	Nur	die	Juden	schwankten	Die	früher	von	Pompeius	gesandten	Vermittler	Gabinius	und	Scaurus	hatten	beide	wie	es	heißt
dem	Rückweg	noch	von	Aristobulos	eine	Niederlage	erlitt	Als	aber	Pompeius	in	Syrien	eintraf	kassierte	er	die	Anordnungen	seiner	Untergebenen	und
dem	Verhängnis	zu	erliegen	bald	schien	er	im	Begriff	sich	Pompeius	zu	unterwerfen	bald	die	nationale	Partei	unter	den	Juden	zum
gezogenen	Gebieten	zu	Ende	Das	von	Lucullus	begonnene	Werk	hatte	Pompeius	vollendet	die	bisher	formell	selbständigen	Staaten	Bithynien	Pontus	und	Syrien
syrischen	Landschaften	als	herrenloses	Gut	zu	brandschatzen	jedem	freistand	begann	Pompeius	im	J	691	eine	Expedition	gegen	Petra	allein	aufgehalten	durch
Armenische	Staat	aufrecht	standen	so	willig	damals	sowohl	Lucullus	als	Pompeius	ihm	den	Besitz	der	Landschaften	jenseit	des	Euphrat	zugestanden	hatten
seinem	Sohne	dem	Verbündeten	und	Tochtermann	des	Partherkönigs	gegenüber	bei	Pompeius	fand	es	war	eine	unmittelbare	Beleidigung	als	bald	nachher	auf
fand	es	war	eine	unmittelbare	Beleidigung	als	bald	nachher	auf	Pompeius	Befehl	der	jüngere	Tigranes	mit	seiner	Familie	zur	Haft	gebracht
befreundeten	Feldherrn	für	seine	Tochter	und	seinen	Schwiegersohn	verwandte	Aber	Pompeius	blieb	hierbei	nicht	stehen	Die	Landschaft	Korduene	auf	welche	sowohl
auf	welche	sowohl	Phraates	als	Tigranes	Ansprüche	erhoben	wurde	auf	Pompeius	Befehl	durch	römische	Truppen	für	den	letzteren	occupiert	und	die
nur	mündlich	abgeschlossenen	Verträge	hinsichtlich	der	Euphratgrenze	zu	dringen	gab	Pompeius	die	zweideutige	Antwort	daß	Roms	Gebiet	sich	so	weit	erstrecke
verletzender	und	bedrohlicher	war	es	für	die	parthische	Regierung	wenn	Pompeius	von	diesem	Dynasten	die	dargebotene	Huldigung	annahm	Nicht	minder	war
Parthischen	Reiches	stand	mit	den	Römern	offen	zu	brechen	Als	Pompeius	Kommissarien	sandte	um	den	Streit	zwischen	Parthien	und	Armenien	gütlich
Kreta	von	Metellus	begonnene	Organisationsgeschäft	erhielt	den	endlichen	Abschluß	durch	Pompeius	Die	bisherige	Provinz	Asia	die	Mysien	Lydien	Phrygien	und	Karien
um	Malatia	bis	an	den	Euphrat	erweitert	hatte	und	dem	Pompeius	noch	teils	an	der	Westgrenze	einige	von	Kilikien	abgerissene	Bezirke
um	Pessinus	ansässigen	Keltenstammes	der	Tolistobogier	und	von	Lucullus	und	Pompeius	mit	den	andern	kleinen	römischen	Klienten	zur	Heerfolge	aufgeboten	hatte
Trokmerfürst	Bogodiatarus	wegen	seiner	im	Mithradatischen	Kriege	bewährten	Tüchtigkeit	von	Pompeius	mit	der	ehemals	pontischen	Grenzstadt	Mithradation	beschenkt	ward	der	Fürst
des	gleichnamigen	von	Mithradates	zu	den	Römern	übergegangenen	Feldherrn	von	Pompeius	belehnt	der	Hochpriester	des	Venasischen	Zeus	in	dem	kappadokischen	Amt
vorstanden	der	Erzpriester	und	Herr	des	Volkes	der	Juden	dem	Pompeius	nachdem	er	die	Mauern	der	Hauptstadt	und	die	königlichen	Schatz
des	hellenisch	italischen	gewerb	und	handeltreibenden	städtischen	Gemeinwesens	Lucullus	und	Pompeius	sowenig	sie	auch	sonst	auf	die	Nivellierung	der	Zustände	im
Gebäude	In	gleichem	Sinn	und	in	noch	größerem	Maßstab	verfuhr	Pompeius	Schon	nach	der	Überwindung	der	Piraten	hatte	er	die	Gefangenen
billig	nach	Kriegsrecht	zu	behandeln	Vor	allen	Dingen	aber	ließ	Pompeius	es	sich	angelegen	sein	in	den	neuen	römischen	Provinzen	das
dieser	Zeit	nicht	anders	gewesen	sein	Die	Zahl	der	von	Pompeius	in	diesen	Landschaften	neu	gegründeten	Städte	wird	einschließlich	der	kilikischen
Niederlage	erlitt	das	schönste	Siegesdenkmal	des	trophäenreichen	Feldherrn	Megalopolis	nach	Pompeius	Beinamen	genannt	an	der	Grenze	von	Kappadokien	und	Kleinarmenien	das
Anaitis	entstandene	und	bisher	dem	Hochpriester	derselben	eigene	Ortschaft	der	Pompeius	städtische	Form	und	städtisches	Recht	gab	Diopolis	früher	Kabeira	später
ihrer	Bewohner	in	den	neuen	Mauerring	nur	in	Nikopolis	siedelte	Pompeius	die	Invaliden	und	Bejahrten	seiner	Armee	an	die	es	vorzogen
Mazaka	später	Käsareia	jetzt	Kaisarieh	und	sieben	andere	Ortschaften	von	Pompeius	wiederhergestellt	und	städtisch	eingerichtet	In	Kilikien	und	Koilesyrien	zählte	man
städtisch	eingerichtet	In	Kilikien	und	Koilesyrien	zählte	man	zwanzig	von	Pompeius	angelegte	Städte	In	den	von	den	Juden	geräumten	Distrikten	erhob
Juden	geräumten	Distrikten	erhob	sich	Gadara	in	der	Dekapolis	auf	Pompeius	Befehl	aus	seinen	Trümmern	und	ward	die	Stadt	Seleukis	gegründet
auf	dem	asiatischen	Kontinent	zur	Verfügung	stehenden	Domaniallandes	muß	von	Pompeius	für	seine	neuen	Ansiedlungen	verwandt	worden	sein	wogegen	auf	Kreta
neuen	Ansiedlungen	verwandt	worden	sein	wogegen	auf	Kreta	um	das	Pompeius	sich	wenig	oder	gar	nicht	kümmerte	der	römische	Domanialbesitz	ziemlich
sein	scheint	Nicht	minder	wie	auf	Gründung	neuer	Ortschaften	war	Pompeius	darauf	bedacht	die	bestehenden	Gemeinden	zu	ordnen	und	zu	heben
zu	Gunsten	des	Lucullus	die	lautere	Menge	zum	Preise	des	Pompeius	freigebig	waren	Pompeius	namentlich	ließ	sich	feiern	und	feierte	sich
Lucullus	die	lautere	Menge	zum	Preise	des	Pompeius	freigebig	waren	Pompeius	namentlich	ließ	sich	feiern	und	feierte	sich	selbst	in	einer
allzu	überschwenglich	scheinen	Aber	die	Römer	übertrafen	diesmal	den	Griechen	Pompeius	eigene	Triumphalinschriften	rechneten	12	Millionen	unterworfener	Seelen	und	1538	eroberte
der	am	28	und	29	Sept	593	dem	sechsundvierzigsten	Geburtstag	Pompeius	des	Großen	durch	die	Gassen	Roms	sich	bewegte	verherrlicht	um
das	eigentliche	Verdienst	der	Unterwerfung	des	Ostens	Lucullus	zukomme	und	Pompeius	nur	nach	dem	Osten	gegangen	sei	um	Lucullus	zu	verdrängen
die	eigene	Stirn	zu	flechten	Beides	war	vollständig	falsch	nicht	Pompeius	sondern	Glabrio	ward	nach	Asien	gesandt	um	Lucullus	abzulösen	und
wie	wacker	auch	Lucullus	gefochten	es	war	Tatsache	daß	als	Pompeius	den	Oberbefehl	übernahm	die	Römer	all	ihre	früheren	Erfolge	wiedereingebüßt
in	jene	Überschwenglichkeiten	noch	in	diese	Verkleinerungen	einstimmen	Lucullus	und	Pompeius	haben	indem	sie	Asien	unterwarfen	und	ordneten	sich	nicht	als
Lucullus	nicht	gemeine	Talente	und	ein	an	Verwegenheit	grenzendes	Selbstvertrauen	Pompeius	militärische	Einsicht	und	eine	seltene	Zurückhaltung	wie	denn	kaum	je
einer	so	vollkommen	freien	Stellung	so	vorsichtig	aufgetreten	ist	wie	Pompeius	im	Osten	Die	glänzendsten	Aufgaben	trugen	von	allen	Seiten	sich
stoßen	und	das	Testament	Alexanders	in	Vollzug	zu	setzen	aber	Pompeius	ist	weder	nach	Pantikapäon	noch	nach	Petra	weder	nach	Ktesiphon
Mäßigung	hervorgegangen	aus	dem	strengen	Einhalten	der	erteilten	Instruktionen	wie	Pompeius	vorzugeben	pflegte	oder	auch	aus	der	Einsicht	daß	Roms	Eroberungen
als	die	Geschichte	es	dem	talentvollsten	Offizier	erteilt	allein	wie	Pompeius	war	ist	seine	Zurückhaltung	ohne	Zweifel	einzig	das	Resultat	des
Vorzüge	seines	Vorgängers	Allerdings	sind	auch	von	Lucullus	wie	von	Pompeius	sehr	arge	Fehler	begangen	worden	Lucullus	erntete	deren	Früchte	selbst
indem	sein	unbesonnenes	Verfahren	ihm	alle	Resultate	seiner	Siege	wiederentriß	Pompeius	überließ	es	seinen	Nachfolgern	die	Folgen	seiner	falschen	Politik	gegen
Asiens	erwarb	Lucullus	ein	mehr	als	fürstliches	Vermögen	und	auch	Pompeius	empfing	als	Lohn	für	seine	Organisation	von	dem	König	von
um	die	Hälfte	ihres	bisherigen	Betrags	Freilich	litt	Asien	schwer	Pompeius	legte	an	Geld	und	Kleinodien	einen	Betrag	von	15	Mill
Ära	beginnen	und	fast	alle	ansehnlicheren	Binnenstädte	des	Pontischen	Reiches	Pompeius	als	ihren	Stifter	dankbar	verehren	Die	Einrichtung	des	römischen	Asien
dankbar	verehren	Die	Einrichtung	des	römischen	Asien	durch	Lucullus	und	Pompeius	darf	bei	all	ihren	unleugbaren	Mängeln	eine	im	ganzen	verständige
blieb	auch	im	wesentlichen	Friede	im	Orient	bis	der	von	Pompeius	mit	der	ihm	eigenen	Zaghaftigkeit	nur	angedeutete	Gedanke	die	Landschaften
von	Alexandreia	der	römischen	Staatseinnahme	selbst	nach	deren	Vermehrung	durch	Pompeius	noch	ungefähr	gleich	Die	argwöhnische	Eifersucht	der	Oligarchie	die	weder
des	gefürchteten	Feldherrn	verhältnismäßig	ruhig	entgegen	bei	dem	Bruch	zwischen	Pompeius	und	der	Demokratie	dessen	Herannahen	auch	ihnen	nicht	entging	konnten
Demokraten	warteten	mit	peinlicher	Angst	und	suchten	während	der	durch	Pompeius	Abwesenheit	noch	vergönnten	Frist	gegen	die	drohende	Explosion	eine	Contremine
gegen	die	Aristokratie	zu	richten	schienen	ward	im	stillen	gegen	Pompeius	gerüstet	und	diese	Versuche	der	Demokratie	sich	der	drohenden	Militärdiktatur
betrauen	und	in	ihm	und	seinem	Heer	ein	Gegengewicht	gegen	Pompeius	und	dessen	Armee	zu	finden	Dazu	bedurften	sie	einer	Revolution
die	zunächst	gegen	die	nominelle	Regierung	in	der	Tat	gegen	Pompeius	ging	als	den	designierten	Monarchen	24	und	um	diese	Revolution
von	der	Erlassung	der	Gabinisch	Manilischen	Gesetze	an	bis	auf	Pompeius	Rückkehr	688	692	66	62	die	Verschwörung	in	Rom	in
Der	Anschlag	der	Demokratie	der	über	den	Senat	hinweg	auf	Pompeius	zielte	legte	eine	Ausgleichung	zwischen	diesen	nahe	Die	Demokratie	aber
diesen	nahe	Die	Demokratie	aber	indem	sie	der	Diktatur	des	Pompeius	die	eines	ihr	genehmeren	Mannes	entgegenzustellen	versuchte	erkannte	genau	genommen
um	eine	imposante	Militärmacht	auf	die	Beine	zu	bringen	während	Pompeius	fern	am	Kaukasus	beschäftigt	war	Hauptleute	und	Gemeine	waren	gedungen
daß	Crassus	und	Caesar	den	Plan	entworfen	hatten	sich	während	Pompeius	Abwesenheit	der	Militärdiktatur	zu	bemächtigen	daß	Ägypten	zur	Basis	dieser
